url,country_slug,country_label,tool_slug,region_group,distance_category,movement_framing,quality_class,intro_chars,what_matters_count,document_count,travel_count,visa_diff_count,official_ref_count,has_country_guide,curated_intro_chars,curated_has_doc_extras,curated_has_travel_extras,low_visa_diff_cluster,uniqueness_notes,visa_routes,document_notes_sample,official_refs_sample,information_as_of
"/netherlands/moving/tools/moving-checklist/from/mexico","mexico","Mexico","moving-checklist","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","210","6","6","5","4","2","true","210","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes with relationship evidence; Startup route with facilitator or advisor where applicable; Self-employment when conditions and business plans meet IND criteria","Mexico is party to the Hague Apostille Convention: many Mexican public documents need an apostille (Apostilla de La Haya) from the competent authority for that document before use abroad—requirements vary by issuing state or agency. | Dutch authorities may require sworn translations into Dutch or English.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/mexico","mexico","Mexico","arrival-planner","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","200","6","4","5","4","2","true","200","false","false","false","arrival-planner curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes with relationship evidence; Startup route with facilitator or advisor where applicable; Self-employment when conditions and business plans meet IND criteria","Mexico is party to the Hague Apostille Convention: many Mexican public documents need an apostille (Apostilla de La Haya) from the competent authority for that document before use abroad—requirements vary by issuing state or agency. | Dutch authorities may require sworn translations into Dutch or English.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/mexico","mexico","Mexico","document-readiness","non-eu","far","immigration-first","ADEQUATE","171","6","6","5","4","2","true","171","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes with relationship evidence; Startup route with facilitator or advisor where applicable; Self-employment when conditions and business plans meet IND criteria","Mexico is party to the Hague Apostille Convention: many Mexican public documents need an apostille (Apostilla de La Haya) from the competent authority for that document before use abroad—requirements vary by issuing state or agency. | Dutch authorities may require sworn translations into Dutch or English.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/mexico","mexico","Mexico","first-90-days","non-eu","far","immigration-first","ADEQUATE","278","6","4","5","4","2","true","144","false","false","false","Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes with relationship evidence; Startup route with facilitator or advisor where applicable; Self-employment when conditions and business plans meet IND criteria","Mexico is party to the Hague Apostille Convention: many Mexican public documents need an apostille (Apostilla de La Haya) from the competent authority for that document before use abroad—requirements vary by issuing state or agency. | Dutch authorities may require sworn translations into Dutch or English.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/singapore","singapore","Singapore","moving-checklist","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","256","6","6","5","4","2","true","256","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes; Startup or self-employment where IND criteria are met; Intra-company or assignment structures where applicable","For many Singapore-issued documents used in the Netherlands, legalisation with a Hague apostille through the Singapore Academy of Law (SAL) is the standard path; Singapore MFA describes SAL as the competent authority for apostilles. | Sworn translations may be required when Dutch authorities request Dutch or English versions.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/singapore","singapore","Singapore","arrival-planner","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","213","6","4","5","4","2","true","213","false","false","false","arrival-planner curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes; Startup or self-employment where IND criteria are met; Intra-company or assignment structures where applicable","For many Singapore-issued documents used in the Netherlands, legalisation with a Hague apostille through the Singapore Academy of Law (SAL) is the standard path; Singapore MFA describes SAL as the competent authority for apostilles. | Sworn translations may be required when Dutch authorities request Dutch or English versions.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/singapore","singapore","Singapore","document-readiness","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","191","6","6","5","4","2","true","191","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes; Startup or self-employment where IND criteria are met; Intra-company or assignment structures where applicable","For many Singapore-issued documents used in the Netherlands, legalisation with a Hague apostille through the Singapore Academy of Law (SAL) is the standard path; Singapore MFA describes SAL as the competent authority for apostilles. | Sworn translations may be required when Dutch authorities request Dutch or English versions.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/singapore","singapore","Singapore","first-90-days","non-eu","far","immigration-first","ADEQUATE","274","6","4","5","4","2","true","147","false","false","false","Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes; Startup or self-employment where IND criteria are met; Intra-company or assignment structures where applicable","For many Singapore-issued documents used in the Netherlands, legalisation with a Hague apostille through the Singapore Academy of Law (SAL) is the standard path; Singapore MFA describes SAL as the competent authority for apostilles. | Sworn translations may be required when Dutch authorities request Dutch or English versions.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/japan","japan","Japan","moving-checklist","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","252","6","6","5","4","2","true","252","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes; Startup or self-employment where IND criteria are met; Intra-company or assignment structures where applicable","For many Japan-issued documents used in the Netherlands, legalisation with a Hague apostille through the Japanese Ministry of Foreign Affairs (MOFA) is the standard path described on Netherlands Worldwide. | Sworn translations may be required when Dutch authorities request Dutch or English versions.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/japan","japan","Japan","arrival-planner","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","213","6","4","5","4","2","true","213","false","false","false","arrival-planner curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes; Startup or self-employment where IND criteria are met; Intra-company or assignment structures where applicable","For many Japan-issued documents used in the Netherlands, legalisation with a Hague apostille through the Japanese Ministry of Foreign Affairs (MOFA) is the standard path described on Netherlands Worldwide. | Sworn translations may be required when Dutch authorities request Dutch or English versions.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/japan","japan","Japan","document-readiness","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","191","6","6","5","4","2","true","191","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes; Startup or self-employment where IND criteria are met; Intra-company or assignment structures where applicable","For many Japan-issued documents used in the Netherlands, legalisation with a Hague apostille through the Japanese Ministry of Foreign Affairs (MOFA) is the standard path described on Netherlands Worldwide. | Sworn translations may be required when Dutch authorities request Dutch or English versions.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/japan","japan","Japan","first-90-days","non-eu","far","immigration-first","ADEQUATE","283","6","4","5","4","2","true","143","false","false","false","Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes; Startup or self-employment where IND criteria are met; Intra-company or assignment structures where applicable","For many Japan-issued documents used in the Netherlands, legalisation with a Hague apostille through the Japanese Ministry of Foreign Affairs (MOFA) is the standard path described on Netherlands Worldwide. | Sworn translations may be required when Dutch authorities request Dutch or English versions.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/south-korea","south-korea","South Korea","moving-checklist","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","268","6","6","5","4","2","true","268","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes; Startup or self-employment where IND criteria are met; Intra-company or assignment structures where applicable","For many South Korea–issued documents used in the Netherlands, legalisation with a Hague apostille through the competent South Korean authorities is the standard path described on Netherlands Worldwide. | Documents in Korean generally need translation into Dutch, English, French, or German for use in Dutch administrative processes—confirm what each authority requests.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/south-korea","south-korea","South Korea","arrival-planner","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","213","6","4","5","4","2","true","213","false","false","false","arrival-planner curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes; Startup or self-employment where IND criteria are met; Intra-company or assignment structures where applicable","For many South Korea–issued documents used in the Netherlands, legalisation with a Hague apostille through the competent South Korean authorities is the standard path described on Netherlands Worldwide. | Documents in Korean generally need translation into Dutch, English, French, or German for use in Dutch administrative processes—confirm what each authority requests.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/south-korea","south-korea","South Korea","document-readiness","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","235","6","6","5","4","2","true","235","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes; Startup or self-employment where IND criteria are met; Intra-company or assignment structures where applicable","For many South Korea–issued documents used in the Netherlands, legalisation with a Hague apostille through the competent South Korean authorities is the standard path described on Netherlands Worldwide. | Documents in Korean generally need translation into Dutch, English, French, or German for use in Dutch administrative processes—confirm what each authority requests.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/south-korea","south-korea","South Korea","first-90-days","non-eu","far","immigration-first","ADEQUATE","289","6","4","5","4","2","true","149","false","false","false","Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner and family routes; Startup or self-employment where IND criteria are met; Intra-company or assignment structures where applicable","For many South Korea–issued documents used in the Netherlands, legalisation with a Hague apostille through the competent South Korean authorities is the standard path described on Netherlands Worldwide. | Documents in Korean generally need translation into Dutch, English, French, or German for use in Dutch administrative processes—confirm what each authority requests.","IND; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/turkey","turkey","Türkiye","moving-checklist","non-eu","near","immigration-first","STRONG_UNIQUE_VALUE","373","6","6","5","4","4","true","373","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch educational institution as sponsor; Partner or family reunification with relationship and status evidence; Startup or self-employment where business criteria are met; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that some documents issued in Türkiye can be used in the Netherlands as-is, while others must be legalised with an apostille by the Turkish authorities before Dutch use. | If a document is drawn up in Turkish, it generally needs translation into Dutch, English, French, or German for use with Dutch authorities—confirm what your municipality, employer, or IND procedure requires.","IND; Netherlands Worldwide; Netherlands Worldwide; IND","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/turkey","turkey","Türkiye","arrival-planner","non-eu","near","immigration-first","STRONG_UNIQUE_VALUE","252","6","4","5","4","4","true","252","false","false","false","arrival-planner curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch educational institution as sponsor; Partner or family reunification with relationship and status evidence; Startup or self-employment where business criteria are met; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that some documents issued in Türkiye can be used in the Netherlands as-is, while others must be legalised with an apostille by the Turkish authorities before Dutch use. | If a document is drawn up in Turkish, it generally needs translation into Dutch, English, French, or German for use with Dutch authorities—confirm what your municipality, employer, or IND procedure requires.","IND; Netherlands Worldwide; Netherlands Worldwide; IND","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/turkey","turkey","Türkiye","document-readiness","non-eu","near","immigration-first","STRONG_UNIQUE_VALUE","265","6","6","5","4","4","true","265","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch educational institution as sponsor; Partner or family reunification with relationship and status evidence; Startup or self-employment where business criteria are met; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that some documents issued in Türkiye can be used in the Netherlands as-is, while others must be legalised with an apostille by the Turkish authorities before Dutch use. | If a document is drawn up in Turkish, it generally needs translation into Dutch, English, French, or German for use with Dutch authorities—confirm what your municipality, employer, or IND procedure requires.","IND; Netherlands Worldwide; Netherlands Worldwide; IND","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/turkey","turkey","Türkiye","first-90-days","non-eu","near","immigration-first","ADEQUATE","289","6","4","5","4","4","true","138","false","false","false","Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch educational institution as sponsor; Partner or family reunification with relationship and status evidence; Startup or self-employment where business criteria are met; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that some documents issued in Türkiye can be used in the Netherlands as-is, while others must be legalised with an apostille by the Turkish authorities before Dutch use. | If a document is drawn up in Turkish, it generally needs translation into Dutch, English, French, or German for use with Dutch authorities—confirm what your municipality, employer, or IND procedure requires.","IND; Netherlands Worldwide; Netherlands Worldwide; IND","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/argentina","argentina","Argentina","moving-checklist","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","375","6","6","5","4","3","true","375","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner or family routes with relationship evidence; Startup or self-employment where conditions are met; Working Holiday Scheme for Argentina—distinct quotas, age, and conditions on official pages; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that to use a document from Argentina in the Netherlands it must be legalised with a digital e-apostille issued by the Argentine Ministry of Foreign Affairs—plan lead time for issuing records and obtaining the e-apostille. | Depending on the document language and the receiving authority, sworn or certified translation into Dutch, English, French, or German may still be required—confirm per document.","IND; Netherlands Worldwide; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/argentina","argentina","Argentina","arrival-planner","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","212","6","4","5","4","3","true","212","false","false","false","arrival-planner curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner or family routes with relationship evidence; Startup or self-employment where conditions are met; Working Holiday Scheme for Argentina—distinct quotas, age, and conditions on official pages; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that to use a document from Argentina in the Netherlands it must be legalised with a digital e-apostille issued by the Argentine Ministry of Foreign Affairs—plan lead time for issuing records and obtaining the e-apostille. | Depending on the document language and the receiving authority, sworn or certified translation into Dutch, English, French, or German may still be required—confirm per document.","IND; Netherlands Worldwide; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/argentina","argentina","Argentina","document-readiness","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","214","6","6","5","4","3","true","214","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner or family routes with relationship evidence; Startup or self-employment where conditions are met; Working Holiday Scheme for Argentina—distinct quotas, age, and conditions on official pages; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that to use a document from Argentina in the Netherlands it must be legalised with a digital e-apostille issued by the Argentine Ministry of Foreign Affairs—plan lead time for issuing records and obtaining the e-apostille. | Depending on the document language and the receiving authority, sworn or certified translation into Dutch, English, French, or German may still be required—confirm per document.","IND; Netherlands Worldwide; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/argentina","argentina","Argentina","first-90-days","non-eu","far","immigration-first","ADEQUATE","294","6","4","5","4","3","true","113","false","false","false","Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner or family routes with relationship evidence; Startup or self-employment where conditions are met; Working Holiday Scheme for Argentina—distinct quotas, age, and conditions on official pages; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that to use a document from Argentina in the Netherlands it must be legalised with a digital e-apostille issued by the Argentine Ministry of Foreign Affairs—plan lead time for issuing records and obtaining the e-apostille. | Depending on the document language and the receiving authority, sworn or certified translation into Dutch, English, French, or German may still be required—confirm per document.","IND; Netherlands Worldwide; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/moving-checklist/from/chile","chile","Chile","moving-checklist","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","504","6","6","5","4","3","true","504","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner or family routes with relationship evidence; Startup or self-employment where conditions are met; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that to use a document from Chile in the Netherlands it must first be legalised by the Chilean authorities with a Hague apostille. | Depending on document language and the receiving authority, sworn or certified translation into Dutch, English, French, or German may be required—confirm per document.","IND; Netherlands Worldwide; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/arrival-planner/from/chile","chile","Chile","arrival-planner","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","212","6","4","5","4","3","true","212","false","false","false","arrival-planner curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner or family routes with relationship evidence; Startup or self-employment where conditions are met; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that to use a document from Chile in the Netherlands it must first be legalised by the Chilean authorities with a Hague apostille. | Depending on document language and the receiving authority, sworn or certified translation into Dutch, English, French, or German may be required—confirm per document.","IND; Netherlands Worldwide; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/document-readiness/from/chile","chile","Chile","document-readiness","non-eu","far","immigration-first","STRONG_UNIQUE_VALUE","214","6","6","5","4","3","true","214","true","false","false","","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner or family routes with relationship evidence; Startup or self-employment where conditions are met; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that to use a document from Chile in the Netherlands it must first be legalised by the Chilean authorities with a Hague apostille. | Depending on document language and the receiving authority, sworn or certified translation into Dutch, English, French, or German may be required—confirm per document.","IND; Netherlands Worldwide; Netherlands Worldwide","2026-09-06"
"/netherlands/moving/tools/first-90-days/from/chile","chile","Chile","first-90-days","non-eu","far","immigration-first","ADEQUATE","304","6","4","5","4","3","true","109","false","false","false","Curated intro was thin/boilerplate; composer supplied record-backed framing | first-90-days curated JSON historically thin across countries","Highly skilled migrant and other sponsored employment; Study with a Dutch institution as sponsor; Partner or family routes with relationship evidence; Startup or self-employment where conditions are met; Intra-corporate transfer where the official route matches your case","Netherlands Worldwide explains that to use a document from Chile in the Netherlands it must first be legalised by the Chilean authorities with a Hague apostille. | Depending on document language and the receiving authority, sworn or certified translation into Dutch, English, French, or German may be required—confirm per document.","IND; Netherlands Worldwide; Netherlands Worldwide","2026-09-06"
